status,year,country,region,borrowerCode,borrowerType,borrowerNotGouv,financier,financeType,group,reportedValue,reportedUnit,cleanUSD,interestRate,liborRate,repayment,grace,term,purpose
Completed,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,86,USD,86,3.5,,,,20,Aum Kadada-Alfashir Road (or Western Salvation Road/Aum-Fa Road) 168 km
Implementation,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,63,USD,63,3.5,,,,20,South Kordofan Um Rawaba- Abu Gibeha Ring Road / 141 km / Aum Roaba - Abu Gebaha Road
Implementation,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,680,USD,612,,,,,,Al Fulah Gas-Power Plant 300 MW
Implementation,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,90,USD,90,,,,,,Al Dibabat-Abou Zayd-El Fula Road (or Dubeibat-Abu Zabad-El Fula Road) 185 km
Completed,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,110,USD,110,,,,,,El Nahood-Aum Kadada Road (or En Nahud-Um Kadada Road) 211 km
Implementation,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,120,USD,120,,,,,,Zalingei-El Geneinah Road (or Zalingei-Al Junaynah Road) 175 km
Implementation,2010,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,233,USD,233,3,,,,15,South Kordofan Transmission Lines (Al Fulah Thermal Plant's Tranmission Line?)
Signed,2010,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,24,USD,24,5.6,,,,15,Dali water project
Completed,2010,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,59,USD,59,,,,,,"Sennar Bridge 3,025 meters"
Completed,2010,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,30,USD,30,5.6,,,,15,Agricultural improvement/electricification in Blue Nile
Signed,2001,Sudan,NA,,,Government,CIDCA,ZIL,1.0,4,USD,4,0,,,,,Unknown
Signed,2017,Sudan,NA,,,Government,CIDCA,ZIL,1.0,100,CNY,15,,,,,,Rescue boats and civil defense technical equipment
Signed,2018,Sudan,NA,,AfrGov,Government,CIDCA,ZIL,1.0,200,CNY,29,0,,,,,Zero-interest loan from 2018 FOCAC package
Signed,2017,Sudan,NA,,,Government,CIDCA,ZIL,1.0,100,CNY,15,,,,,,Integrated slaughterhouse
Signed,2004,Tunisia,NA,,,Government,Eximbank,CL,1.0,140,CNY,17,,,,,,Tunisie Telecom Project - network switches
Signed,2006,Tunisia,NA,,,Government,Eximbank,CL,1.0,50,CNY,6,,,,,,Tunisie Telecom Project - mobile network
Signed,2000,Tunisia,NA,,,Government,CIDCA,ZIL,1.0,4,TND,3,0,,,,,Unknown
Signed,2006,Tunisia,NA,,,Government,Eximbank,CL,1.0,50,CNY,6,,,,,,Equipment procurement and engineering services to National Telecommunications Corporation of Tunisia
Completed,2009,Tunisia,NA,2.0,AfrStateCom,Tunisian National Railways Company (SNCFT) (SOE),Eximbank,Loan,1.0,80,USD,80,,,,,,Purchase of 20 trains
Signed,2004,Tunisia,NA,,,Government,Eximbank,Loan,1.0,134,CNY,16,,,,,,Telecom project
Signed,2007,Tunisia,NA,,,Government,Eximbank,Loan,1.0,21,CNY,3,,,,,,Telecom project
Completed,2009,Regional,RG,3.0,AfrStateBanks,African Export Import Bank (Afreximbank),Eximbank,Loan,1.0,100,USD,100,,,,,,Trade and Project Finance
Completed,2008,Regional,RG,3.0,AfrStateBanks,Trade and Development Bank (TDB),CDB,Loan,1.0,50,USD,50,,,,,10,"Telecommunication, Mining, Infrastructure and Other Key Sectors"
Completed,2014,Regional,RG,3.0,AfrStateBanks,Trade and Development Bank (TDB),CDB,Loan,1.0,60,USD,60,,,,,,SMEs
Completed,2013,Regional,RG,3.0,AfrStateBanks,Development Bank of Central African States (BDEAC),CDB,Loan,1.0,30,EUR,41,,,,,,SMEs
Completed,2011,Regional,RG,3.0,AfrStateBanks,Banque Ouest Africaine de Developpement (BOAD),CDB,Loan,1.0,60,EUR,78,,,,,,Commercial Sector Projects Refinancing
Completed,2014,Regional,RG,3.0,AfrStateBanks,Banque Ouest Africaine de Developpement (BOAD),CDB,Loan,1.0,125,USD,125,,,,,,Private Sector Lending UEMOA Member States
Implementation,2016,Regional,RG,3.0,AfrStateBanks,African Export Import Bank (Afreximbank),Eximbank,Loan,1.0,50,USD,50,,,,,5,"Trade Finance, China Guaranteed Loan Tranche II"
Implementation,2016,Regional,RG,3.0,AfrStateBanks,Development Bank of Central African States (BDEAC),CDB,Loan,1.0,40,EUR,42,,,,,,SMEs
Implementation,2006,Regional,RG,3.0,AfrStateBanks,Banque Ouest Africaine de Developpement (BOAD),Eximbank,Loan,1.0,70,EUR,92,,,,,,"Financing for Economic Cooperation, Investment, and Business Cooperation with China"
Implementation,2015,Regional,RG,3.0,AfrStateBanks,Banque Ouest Africaine de Developpement (BOAD),CDB,Loan,1.0,100,EUR,109,,,,,,Private Sector Activities in the UEMOA Member States
Implementation,2015,Regional,RG,3.0,AfrStateBanks,Trade and Development Bank (TDB),PBC,Loan,1.0,8,USD,8,,,,,,Unknown
Implementation,2015,Regional,RG,3.0,AfrStateBanks,Trade and Development Bank (TDB),PBC,Loan,1.0,5,USD,5,,,,,,Unknown
Implementation,2017,Regional,RG,3.0,AfrStateBanks,Trade and Development Bank (TDB),Eximbank,EBC,1.0,250,USD,250,,,,,,"Trade, Project and Infrastructure Finance, Treasury "
Implementation,2018,Regional,RG,3.0,AfrStateBanks,African Export Import Bank (Afreximbank),CDB,Loan,1.0,500,USD,500,,,,,10,Medium to Long Term Financing for Sub- Projects in Various Sector
Implementation,2018,Regional,RG,3.0,AfrStateBanks,Africa Finance Corporation (AFC),Eximbank,Loan,1.0,200,USD,200,,,,,5,General Corporate Purposes
Implementation,2018,Regional,RG,3.0,AfrStateBanks,Africa Finance Corporation (AFC),Eximbank,Loan,1.0,100,USD,100,,,,,5,General Corporate Purposes
Signed,2019,Regional,RG,3.0,AfrStateBanks,African Export Import Bank (Afreximbank),Eximbank,Loan,1.0,75,USD,75,,,,,5,"Reduce Cost of Funds and Diversify Books, Investor Type and Tenor, China Guaranteed Loan 2 Tranche II"
Signed,2018,Regional,RG,3.0,AfrStateBanks,African Export Import Bank (Afreximbank),BoC,CommL,1.0,350,USD,350,,,,,,"Loans to African Banks for Trade Finance, Syndicated Loans, Etc."
Completed,2001,Botswana,SA,,,Government,CIDCA,ZIL,1.0,80,CNY,10,0,,,,,Gaborone Multipurpose Youth Center
Signed,2003,Botswana,SA,,,Government,Eximbank,CL,1.0,32,CNY,4,4,,8.0,4.0,12,"Botswana Housing Corporation (BHC) 725 housing in Gaborone, Maun, Jwaneng, Lobatse and Francistown (CL part)"
Completed,2006,Botswana,SA,,,Government,Eximbank,CL,1.0,50,BWP,8,,,,,,Gaborone 293 Houses in District 7
Completed,2003,Botswana,SA,,,Government,Eximbank,CL,1.0,200,CNY,24,3,,7.0,5.0,12,Letlhakeng-Kang Road Section I 561 km (Letlhakeng-Dutlwe)
Completed,2005,Botswana,SA,,,Government,Eximbank,CL,1.0,150,CNY,19,3,,,,15,Letlhakeng-Kang Road Section II 133 km (Dutlwe-Kang/Morwamosu)
Signed,2005,Botswana,SA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Unknown
Signed,2008,Botswana,SA,,,Government,CIDCA,ZIL,1.0,22,BWP,3,0,,10.0,10.0,20,Unknown
Completed,2009,Botswana,SA,2.0,AfrStateCom,Botswana Power Corporation (BPC) (SOE),ICBC,EBC,1.0,825,USD,825,,Libor + ?,,3.5,20,Morupule B Coal-Fired Power Station Expansion Project 600MW
Signed,2004,Botswana,SA,,,Government,Eximbank,EBC,1.0,200,CNY,24,3,,11.0,4.0,15,"Gaborone, Maun, Jwaneng, Lobatse and Francistown BHC Houses  - 725 houses  (EBC part)"
Completed,2000,Botswana,SA,,,Government,Eximbank,Loan,1.0,13,BWP,2,4,,12.0,4.0,16,Kasane BHC houses - 86 Houses
Completed,2001,Botswana,SA,,,Government,Eximbank,Loan,1.0,22,BWP,3,4,,8.0,4.0,12,Gaborone BHC houses - 217 Houses
Completed,2001,Botswana,SA,,,Government,Eximbank,Loan,1.0,16,BWP,2,4,,8.0,4.0,12,Francistown BHC Houses - 120 Houses
Completed,2003,Botswana,SA,,,Government,Eximbank,Loan,1.0,14,BWP,3,4,,8.0,4.0,12,Palapye BHC Houses - 150 Houses
Completed,2008,Lesotho,SA,,,Government,Eximbank,CL,1.0,30,USD,30,,,,5.0,20,Econet Telecom Lesotho National Network Project Phase I
Completed,2011,Lesotho,SA,,,Government,Eximbank,CL,1.0,30,USD,30,,,,,,Econet Telecom Lesotho National Network Project Phase II
Signed,2011,Lesotho,SA,,,Government,CIDCA,ZIL,1.0,50,CNY,8,0,,,,,Unknown
Implementation,2018,Lesotho,SA,,,Government,Eximbank,CL,1.0,1400,LSL,98,,,,5.0,20,Ha-Mpiti to SehlabaThebe Road 92km
Signed,2005,Namibia,SA,,,Government,CIDCA,ZIL,1.0,50,CNY,6,0,,,,,Small industrial/farming projects
Signed,2006,Namibia,SA,,,Government,CIDCA,ZIL,1.0,20,CNY,3,0,,,,,Unknown
Implementation,2007,Namibia,SA,,,Government,Eximbank,ZIL,1.0,301,NAD,44,2,,15.0,5.0,20,Custom Scanning Machines for Namibia Customs and Excise Department
Signed,2007,Namibia,SA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Green Scheme Programme and Aquaculture Project
Completed,2012,Namibia,SA,,,Government,Eximbank,CL,1.0,1142,NAD,135,2,,10.0,5.0,15,MR67 Omakange-Ruacana Road and DR3602 Omafo-Outapi Road Upgrade
Completed,2005,Namibia,SA,,,Government,Eximbank,CL,1.0,250,CNY,31,,,,,,17 Diesel Locomotives and 200 Train Cargos
Signed,2008,Namibia,SA,,,Government,Eximbank,CL,1.0,37,NAD,4,,,15.0,5.0,20,E-government software (government Record and Management upgrade)
Signed,2004,Namibia,SA,,,Government,CIDCA,ZIL,1.0,30,NAD,5,0,,,,,Unallocated
Completed,2012,Namibia,SA,2.0,AfrStateCom,Epangelo Mining Company (Epangelo) (SOE),Swakop Uranium (SU),SC,1.0,1882,NAD,223,,,,,,Purchase of 10% Stake in Husab Uranium Mine
Signed,2018,Namibia,SA,,AfrGov,Government,CIDCA,ZIL,1.0,120,NAD,8,,,,,,Gobabis and Grootfontein - 400 Houses
Completed,2009,Namibia,SA,,AfrGov,Government,Eximbank,CL,1.0,130,NAD,18,,,,,,Reinfontein National Youth Training Centre
Signed,2009,Namibia,SA,,,Government,CIDCA,ZIL,1.0,60,CNY,9,0,,,,,Okahandja Defense Academy Project
Implementation,2016,South Africa,SA,2.0,AfrStateCom,Transnet SOC Ltd (Transnet) (SOE),CDB,MFA-sub,1.0,6364,ZAR,464,,,,4.5,15,Transnet Locomotive Purchases - 2016 Disbursement
Implementation,2017,South Africa,SA,2.0,AfrStateCom,Transnet SOC Ltd (Transnet) (SOE),CDB,MFA-sub,1.0,1895,ZAR,153,,,,4.5,15,Transnet Locomotive Purchases - 2017 Disbursement
Implementation,2018,South Africa,SA,2.0,AfrStateCom,Transnet SOC Ltd (Transnet) (SOE),CDB,MFA-sub,1.0,2244,ZAR,156,,,,4.5,15,Transnet Locomotive Purchases - 2018 Disbursement
Implementation,2019,South Africa,SA,2.0,AfrStateCom,Transnet SOC Ltd (Transnet) (SOE),CDB,MFA-sub,1.0,4434,ZAR,317,,,,4.5,15,Transnet Locomotive Purchases - 2019 Disbursement
Completed,2016,South Africa,SA,2.0,AfrStateCom,Electricity Supply Commission (ESKOM) (SOE),CDB,Loan,1.0,500,USD,500,,,,,,"Infrastructure Construction, including Kusile and Medupi power stations"
Implementation,2016,South Africa,SA,2.0,AfrStateCom,Transnet SOC Ltd (Transnet) (SOE),BoC,CommL,1.0,3000,ZAR,219,,,,,,Transnet Club Loan - Bank of China 2016
Implementation,2018,South Africa,SA,2.0,AfrStateCom,Electricity Supply Commission (ESKOM) (SOE),CDB,MFA-sub,1.0,900,USD,900,,,,,,Medupi Coal Power Plant expansion (6X794=4800MW) Tranche A
Implementation,2019,South Africa,SA,2.0,AfrStateCom,Electricity Supply Commission (ESKOM) (SOE),CDB,MFA-sub,1.0,600,USD,600,,,,,,Medupi Coal Power Plant expansion (6X794=4800MW) Tranche B
Completed,2001,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),CCB,CommL,1.0,36,USD,36,,LIBOR/EURIBOR + 85bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - CCB
Completed,2002,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),CCB,CommL,1.0,27,USD,27,,LIBOR/EURIBOR + 70bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - CCB
Completed,2002,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),CCB,CommL,1.0,27,USD,27,,LIBOR/EURIBOR + 90bps,,,5,5-Year Syndicated Term Loan to support foreign currency position - CCB
Completed,2002,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),BoC,CommL,1.0,10,USD,10,,LIBOR/EURIBOR + 70bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - BoC
Completed,2002,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),BoC,CommL,1.0,10,USD,10,,LIBOR/EURIBOR + 90bps,,,5,5-Year Syndicated Term Loan to support foreign currency position - BoC
Completed,2003,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),CCB,CommL,1.0,26,USD,26,,LIBOR/EURIBOR + 67.5bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - CCB
Completed,2003,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),BoC,CommL,1.0,26,USD,26,,LIBOR/EURIBOR + 67.5bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - BoC
Completed,2004,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),CCB,CommL,1.0,31,USD,31,,LIBOR/EURIBOR + 47.5bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - CCB
Completed,2004,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),BoC,CommL,1.0,11,USD,11,,LIBOR/EURIBOR + 47.5bps,,,3,3-Year Syndicated Term Loan to support foreign currency position - BoC
Completed,2005,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),BoC,CommL,1.0,12,USD,12,,LIBOR/EURIBOR + 30bps,,,5,5-Year Syndicated Term Loan to support foreign currency position and repay previous loans - BoC
Completed,2005,South Africa,SA,3.0,AfrStateBanks,South African Reserve Bank (SARB) (SOE),BoC,CommL,1.0,12,USD,12,,LIBOR/EURIBOR + 22.5bps,,,3,3-Year Syndicated Term Loan to support foreign currency position and repay previous loans - BoC
Implementation,2019,South Africa,SA,2.0,AfrStateCom,Electricity Supply Commission (ESKOM) (SOE),CDB,MFA-sub,1.0,50,USD,50,,,,,15,"Kusile Power Station and other Eskom Infrastructure, Tranche A"
Signed,2019,South Africa,SA,2.0,AfrStateCom,Transnet SOC Ltd (Transnet) (SOE),ICBC,CommL,1.0,3800,ZAR,271,,Floating,,,5.5,Financing capital expenditures and operating activities
Completed,2000,Benin,WA,,,Caisse Autonome d'Amortissement,Eximbank,CL,1.0,74,CNY,9,3,,10.0,5.0,15,Benin Textile Company JV
Completed,2001,Benin,WA,,,Government,CIDCA,ZIL,1.0,130,CNY,16,0,,,,,Cotonou Conference Center
Completed,2010,Benin,WA,,,Government,Eximbank,CL,1.0,15600,XOF,32,2,,15.0,5.0,20,Cotonou Administrative Towers
Implementation,2016,Benin,WA,,AfrGov,Government,Eximbank,CL,1.0,270,USD,270,,,,7.0,20,Adjarala Hydropower Project 147MW (Benin Loan)
Signed,2006,Benin,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Unknown
Signed,2013,Benin,WA,,,Government,CIDCA,ZIL,1.0,150,CNY,25,0,,,,,"Unknown (""Continuation of Preexisting Projects"")"
Implementation,2013,Benin,WA,,,Government,Eximbank,CL,1.0,800,CNY,132,1,,13.0,7.0,20,"Akassato-Bohicon Road Lot 3, 72.1km "
Implementation,2015,Benin,WA,,,Government,Eximbank,Loan,1.0,80,USD,80,2,,13.0,7.0,20,Nation's telecommunications/broadband Infrastructure project for fiber optics and 4G - PDI2T
Completed,2013,Benin,WA,,,Government,CIDCA,ZIL,1.0,30000,XOF,63,0,,,,,"Akassato-Bohicon Road Lot 2, 72.1km"
Completed,2013,Benin,WA,,,Government,CIDCA,ZIL,1.0,141,CNY,23,0,,,,,"Akassato-Bohicon Road Lot 1, 72.1km"
Implementation,2017,Benin,WA,,,Government,Eximbank,Loan,1.0,606,CNY,93,2,,13.0,7.0,20,"Collines Province, Drinking Water Supply"
Implementation,2019,Burkina Faso,WA,,,Government,BoC,CommL,1.0,77,USD,77,,,,,,National Backbone Project
Completed,2001,Cote d'Ivoire,WA,2.0,AfrStateCom,Société d’Etat pour le Développement Minier de Côte d’Ivoire (SODEMI) (SOE),Eximbank,Loan,1.0,10,CNY,1,3,,10.0,5.0,15,Zeregbo Gold Mining Development
Signed,2005,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,20,CNY,2,0,,,,,"Unknown (""Accelerate Peace Process"")"
Signed,2006,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,2,EUR,2,0,,,,,"Unknown (""Joint Cooperation Projects"")"
Completed,2007,Cote d'Ivoire,WA,,,Government,Eximbank,PEBC,1.0,30,USD,30,,,,,,Grand Bassam E-government Data Center
Signed,2009,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Unknown
Completed,2012,Cote d'Ivoire,WA,,,Government,Eximbank,PEBC,1.0,115,USD,115,2,,,,20,"Abidjan-Grand Bassam Highway, 42km "
Completed,2012,Cote d'Ivoire,WA,,,Government,Eximbank,CL,1.0,602,CNY,97,,,,,,Abidjan Bonoua Water Supply Phase I
Completed,2013,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,500,USD,500,2,,,9.0,20,Soubre Hydropower Project 275MW
Signed,2013,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,16,USD,16,0,,,,,"Unknown, Economic Cooperation Agreement for Socioeconomic Infrastructure"
Completed,2014,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,48400,XOF,89,,,,,,Abidjan Bonoua Water Supply Phase II
Completed,2015,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,24000,XOF,40,0,,,,,"Ebimpe, Abidjan, d’Ebimpé d’Abobo Anyama Olympic Stadium "
Signed,2011,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,46,CNY,7,0,,,,,Unknown
Completed,2014,Cote d'Ivoire,WA,,,Government,Eximbank,PEBC,1.0,793,USD,793,2,,,9.0,,Abidjan Port Expansion
Signed,2006,Cote d'Ivoire,WA,,,Government,CIDCA,ZIL,1.0,1,EUR,1,0,,,,,"Unknown, Strengthen Bilateral Cooperation"
Completed,2010,Cote d'Ivoire,WA,,,Government,Eximbank,CL,1.0,400,CNY,61,,,,,,Concorde Residences Phase II
Completed,2016,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,33035,XOF,52,,,,,,Abidjan Video Surveillance Platform
Completed,2017,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,38300,XOF,70,,,,,,"Odienné-Gbéléban Road Asphalting, 71km "
Completed,2017,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,36000,XOF,66,,,,,,"Agboville-Rubino-Ceshi Road Asphalting , 51km"
Implementation,2018,Cote d'Ivoire,WA,,AfrGov,Government,Eximbank,CL,1.0,162000,XOF,283,,,,,,"Tiébissou-Bouaké Highway, 96km"
Implementation,2019,Cote d'Ivoire,WA,,AfrGov,Government,BoC,CommL,1.0,97,USD,97,,,,,,PK24 Industrial Zone Project in Abidjan Phase 1
Implementation,2019,Cote d'Ivoire,WA,,AfrGov,Government,Eximbank,CL,1.0,169400,XOF,290,,,,,,Gribo Popoli Hydropower Project 112MW
Implementation,2019,Cote d'Ivoire,WA,,AfrGov,Government,Eximbank,CL,1.0,166300,XOF,284,,,,,,"Drinking Water Supply Enhancement in 12 Cities (Daloa, Bouafle, Boundiali, Touba, Odienne, Seguela, Mankono, Sassandra, Grand-Lahou, Divo, Katiola, and Tanda)"
Completed,2015,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,1105,CNY,170,1,,,,7,National Power Grid Upgrade Project Tranche 1
Completed,2015,Cote d'Ivoire,WA,,,Government,Eximbank,Loan,1.0,350000,XOF,580,2,,,,9,National Power Grid Upgrade Project Tranche 2
Completed,2010,Cape Verde,WA,,,Government,Eximbank,CL,1.0,17,USD,17,,,,,,E-government Phase I - National Data Center
Completed,2006,Cape Verde,WA,,,Government,CIDCA,ZIL,1.0,3,USD,3,0,,,,,"Praia, Agostinho Neto Hospital New Maternity Ward "
Completed,2008,Cape Verde,WA,,,Government,Eximbank,CL,1.0,13,USD,13,,,,,,Container Scanners Purchase - 13 Units
Signed,2008,Cape Verde,WA,,,Government,CIDCA,ZIL,1.0,3,USD,3,0,,,,,Unknown
Implementation,2017,Cape Verde,WA,,,Government,Eximbank,CL,1.0,85,CNY,13,2,,13.0,7.0,20,E-government Phase II
Completed,2018,The Gambia,WA,,,Government,Eximbank,CL,1.0,25,USD,25,2,,13.0,7.0,20,Gambia National Broadband Network Project
Completed,2000,Ghana,WA,,,Government,China International Water & Electric Corporation (CWE),SC,1.0,6,USD,6,,,,,11,Volta Lake Resettlement Township Electrification Project under the Upper West Electrification project (USD seller's credit)
Completed,2000,Ghana,WA,,,Government,China International Water & Electric Corporation (CWE),SC,1.0,162,CNY,20,,,,,11,Volta Lake Resettlement Township Electrification Project under the Upper West Electrification project (RMB seller's credit)
Completed,2003,Ghana,WA,,,Government,CIDCA,ZIL,1.0,32,CNY,4,0,,,,,Armed Forces and Police Barracks - 40 Units
Completed,2007,Ghana,WA,,,Government,Eximbank,CL,1.0,306,USD,306,2,,,5.0,20,"Bui Hydropower Project 400 MW (CL part, Total 749.6mn)"
Completed,2007,Ghana,WA,,,Government,Eximbank,EBC,1.0,292,USD,292,,CIRR + 1.075%,,5.0,17,"Bui Hydropower Project 400 MW (CommL part, Total 749.6mn)"
Completed,2007,Ghana,WA,,,Government,Eximbank,CL,1.0,30,USD,30,,,,,,Dedicated Security Information System Phase I
Completed,2009,Ghana,WA,,,Government,Eximbank,Loan,1.0,30,USD,30,4,,,2.0,10,E-government Project Phase I - Data Centre and Wide Area Network (WAN)
Completed,2008,Ghana,WA,,,Government,Eximbank,CL,1.0,58,CNY,8,2,,,5.0,20,University of Ghana Legon ICT-Enabled Distance Learning System Phase I
Completed,2011,Ghana,WA,,,Government,Eximbank,CL,1.0,30,USD,30,,,,,,E-government Project Phase II - WiMax Network Upgrade (CL Part)
Completed,2013,Ghana,WA,,,Government,CDB,MFA-sub,1.0,850,USD,850,,Libor 6M +2.85%,,3.0,10,"Western Corridor Gas Infrastructure Project, Jubilee Oil Field"
Completed,2013,Ghana,WA,,,Government,CDB,MFA-sub,1.0,150,USD,150,,Libor 6M +2.85%,,3.0,10,"Integrated National Security Communications Enhancement Network (ALPHA) Project - Phase I
"
Implementation,2019,Ghana,WA,,,Government,CDB,MFA-sub,1.0,186,USD,186,,Libor 6M +2.85%,,3.0,9,Construction of Eleven Coastal Fishing Landing Sites Project
Implementation,2019,Ghana,WA,,,Government,CDB,MFA-sub,1.0,211,USD,211,,Libor 6M +2.85%,,3.0,9,Accra Intelligent Traffic Management System and Road Completion
Completed,2010,Ghana,WA,,,Government,China International Water & Electric Corporation (CWE),SC,1.0,90,USD,77,,6M Libor + 0.80,,5.0,15,NES - Upper West Regional Electrification Project
Completed,2011,Ghana,WA,,,Government,Eximbank,PEBC,1.0,260,USD,260,2,,,5.0,15,Kpong Water Supply Project
Completed,2012,Ghana,WA,,,Government,Eximbank,PEBC,1.0,32,USD,32,2,,,5.0,19,University of Ghana Legon ICT-Enabled Distance Learning System Phase II
Completed,2012,Ghana,WA,,,Government,Eximbank,Loan,1.0,200,CNY,32,2,,,5.0,20,Cape Coast Kotokuraba Market Project
Completed,2012,Ghana,WA,,,Government,Eximbank,Loan,1.0,75,USD,75,2,,,5.0,20,Bui Hydropower Project 400MW Additional Finance Loan 1(Total 749.6mn)
Completed,2006,Ghana,WA,,,Government,China International Water & Electric Corporation (CWE),SC,1.0,81,USD,81,,,,,,"Upper West Electrification Project, SHEP-4 Phase 1 Supply & Installation of Equipment"
Completed,2012,Ghana,WA,,,Government,China International Water & Electric Corporation (CWE),SC,1.0,180,USD,162,,,,,,Upper West Electrification Extension
Completed,2012,Ghana,WA,,,Government,ICBC,EBC,1.0,102,USD,102,,US Libor 6months + 0.3%,,5.0,15,Northern Region Rural Electrification
Completed,2006,Ghana,WA,,,Government,Eximbank,Loan,1.0,30,USD,30,2,,,5.0,20,National Communication Backbone Infrastructural Project Phase I
Completed,2007,Ghana,WA,,,Government,CIDCA,ZIL,1.0,4,USD,4,0,,,,,Ghana-China Tech. & Economic Co-op
Completed,2008,Ghana,WA,,,Government,Poly Technologies Inc.,SC,1.0,100,USD,100,5,,,1.0,5,Purchase of Ghana Armed Forces Equipment
Completed,2008,Ghana,WA,,,Government,Poly Technologies Inc.,SC,1.0,60,USD,60,5,,,,,"UN Peacekeeping Operations in Darfur, Sudan"
Completed,2008,Ghana,WA,,,Government,Poly Technologies Inc.,SC,1.0,40,USD,40,5.9,,,1.0,5,Purchase of 2 46M Patrol Boats
Signed,2009,Ghana,WA,,,Government,CIDCA,ZIL,1.0,6,USD,6,0,,,,,"Unknown, Technical Cooperation"
Completed,2013,Ghana,WA,,,Government,Eximbank,Loan,1.0,1,GHS,1,,,,,,Accra One-stop Center for Public Services
Completed,2003,Ghana,WA,,,Government,CIDCA,ZIL,1.0,180,CNY,22,0,,,,,"Accra-Kumasi Road, Ofankor-Nsawam Section Rehablitation and Expansion, 17.4km"
Signed,2007,Ghana,WA,,,Government,CIDCA,ZIL,1.0,5,USD,5,0,,,,,Support Country's Development
Completed,2013,Ghana,WA,,,Government,Eximbank,PEBC,1.0,123,USD,123,2,,15.0,5.0,20,Dedicated Security Information System Phase II
Completed,2011,Ghana,WA,,,Government,Eximbank,CommL,1.0,120,USD,120,,,,,,E-government Project Phase II - WiMax Network Upgrade (CommL Part)
Completed,2016,Ghana,WA,6.0,JV,"Meridian Port Services (MPS) (APN Terminals 35%, Bolloré Transport and Logistics 35%, Ghana 30%)",BoC,CommL,1.0,231,USD,231,,,,,,Tema Port Expansion Project
Completed,2016,Ghana,WA,,,Government,ICBC,CommL,1.0,88,USD,88,,LIBOR 6m + 0.5,11.0,4.0,15,"Rural Electrification Programme CWE - Electrification of 1,033 communities in Ashanti, Brong Ahafo, Eastern, Volta and Western Regions - Phase 1 (495 communities)  under Self-Help Electrification Programme (SHEP) Phase V"
Implementation,2016,Ghana,WA,,,Government,ICBC,CommL,1.0,85,USD,85,,LIBOR 6m + 0.5,,5.0,15,Self-Help Electrification Programme (SHEP) in Five Regions HUNAN
Completed,2003,Ghana,WA,,,Government,Eximbank,EBC,1.0,19,USD,19,,,,,,Purchase of 400 Yaxing Buses Import
Completed,2012,Ghana,WA,,,Government,Eximbank,Loan,1.0,76,USD,76,0,,,2.0,14,Bui Hydropower Project 400 MW Additional Finance Loan 2 (Total 749.6mn)
